,YearsExperience,Salary
1202,29.4,1075073.0
1203,26.2,910382.0
1204,19.8,618934.0
1205,15.5,425661.0
1206,17.0,512588.0
1207,16.7,503461.0
1208,8.4,222411.0
1209,25.5,872482.0
1210,5.7,148946.0
1211,25.5,866672.0
1212,45.3,2095191.0
1213,17.5,528471.0
1214,36.4,1532084.0
1215,40.9,1749588.0
1216,40.8,1781169.0
1217,11.8,323121.0
1218,7.3,205029.0
1219,9.9,265673.0
1220,30.1,1117952.0
1221,38.0,1586094.0
1222,32.8,1264688.0
1223,8.9,238993.0
1224,38.6,1596212.0
1225,24.7,859047.0
1226,37.7,1515556.0
1227,38.0,1563331.0
1228,22.4,739371.0
1229,46.2,2134567.0
1230,28.2,999020.0
1231,31.8,1211664.0
1232,31.2,1162683.0
1233,43.2,1878427.0
1234,31.4,1189546.0
1235,7.5,203854.0
1236,3.4,101130.0
1237,22.1,719679.0
1238,15.1,426751.0
1239,13.7,394129.0
1240,2.8,87790.0
1241,25.4,853796.0
1242,15.5,472681.0
1243,22.6,745412.0
1244,2.8,83757.0
1245,41.6,1806822.0
1246,3.8,102636.0
1247,43.2,1915632.0
1248,42.8,1858996.0
1249,30.8,1172433.0
1250,25.4,851278.0
1251,23.1,742603.0
1252,27.7,986968.0
1253,39.6,1701625.0
1254,44.8,2050397.0
1255,22.5,733877.0
1256,40.5,1726284.0
1257,32.6,1246181.0
1258,16.1,492728.0
1259,23.8,775666.0
1260,7.5,205911.0
1261,3.1,99938.0
1262,5.2,143455.0
1263,45.0,2053524.0
1264,17.2,516792.0
1265,35.7,1438943.0
1266,25.2,855540.0
1267,8.6,225147.0
1268,12.4,345767.0
1269,21.9,714391.0
1270,22.0,689711.0
1271,26.1,909353.0
1272,7.9,204760.0
1273,18.6,586867.0
1274,14.1,409687.0
1275,20.4,653532.0
1276,16.9,506804.0
1277,29.9,1126549.0
1278,39.5,1630869.0
1279,32.4,1277338.0
1280,3.3,84759.0
1281,4.7,131566.0
1282,33.9,1339760.0
1283,14.2,398037.0
1284,36.2,1448646.0
1285,32.8,1267362.0
1286,45.3,2082893.0
1287,43.7,1995863.0
1288,16.7,487900.0
1289,29.1,1067364.0
1290,7.1,186603.0
1291,17.5,518685.0
1292,48.4,2329154.0
1293,34.9,1391331.0
1294,19.6,618453.0
1295,29.8,1126948.0
1296,46.9,2160390.0
1297,15.5,456323.0
1298,18.8,578523.0
1299,39.6,1694473.0
1300,40.7,1735608.0
1301,33.5,1319961.0
1302,41.4,1806772.0
1303,36.9,1458110.0
1304,34.3,1367398.0
1305,26.3,917993.0
1306,32.3,1251939.0
1307,21.2,680132.0
1308,18.1,543710.0
1309,18.1,541704.0
1310,9.0,234738.0
1311,10.7,293623.0
1312,47.4,2216663.0
1313,24.3,815967.0
1314,11.3,305561.0
1315,6.9,179875.0
1316,3.9,108984.0
1317,42.2,1859564.0
1318,5.1,137382.0
1319,38.5,1645163.0
1320,41.8,1813179.0
1321,44.2,2012223.0
1322,1.9,62454.0
1323,16.8,493392.0
1324,38.3,1594734.0
1325,6.6,171995.0
1326,18.8,584493.0
1327,8.1,204931.0
1328,41.6,1807382.0
1329,38.6,1612283.0
1330,40.5,1733823.0
1331,8.3,213975.0
1332,21.9,701710.0
1333,20.5,659372.0
1334,33.8,1349607.0
1335,11.9,333565.0
1336,22.2,730277.0
1337,14.2,405434.0
1338,37.4,1560954.0
1339,22.4,747400.0
1340,26.7,927313.0
1341,15.5,447701.0
1342,40.4,1769401.0
1343,23.5,797434.0
1344,41.8,1846425.0
1345,18.4,569105.0
1346,47.4,2214455.0
1347,49.2,2360567.0
1348,23.1,772542.0
1349,14.1,412963.0
1350,19.1,604467.0
1351,26.4,896494.0
1352,48.3,2335671.0
1353,40.8,1751436.0
1354,40.1,1702175.0
1355,6.9,175024.0
1356,12.5,353079.0
1357,32.1,1219673.0
1358,43.7,1974924.0
1359,27.7,990985.0
1360,5.1,143700.0
1361,42.3,1893400.0
1362,42.6,1901274.0
1363,14.3,427575.0
1364,38.2,1594646.0
1365,13.6,385882.0
1366,45.3,2093567.0
1367,7.4,197870.0
1368,21.9,699773.0
1369,47.3,2217357.0
1370,11.1,301022.0
1371,22.6,738882.0
1372,17.5,552103.0
1373,1.3,55751.0
1374,2.7,79343.0
1375,25.1,859145.0
1376,11.8,321427.0
1377,49.7,2403653.0
1378,18.7,571836.0
1379,1.4,56015.0
1380,46.5,2176544.0
1381,42.0,1850669.0
1382,32.5,1249543.0
1383,39.6,1682455.0
1384,6.9,169205.0
1385,14.3,399866.0
1386,41.5,1777851.0
1387,34.8,1402381.0
1388,6.9,184650.0
1389,35.3,1380116.0
1390,22.4,717916.0
1391,0.3,35169.0
1392,4.0,116123.0
1393,12.8,369927.0
1394,41.7,1835666.0
1395,27.4,982355.0
1396,36.4,1456162.0
1397,26.4,920313.0
1398,5.6,142558.0
1399,14.4,405332.0
1400,15.1,424686.0
1401,2.4,80176.0
1402,21.0,672170.0
1403,39.7,1624180.0
1404,22.9,777637.0
1405,5.5,139483.0
1406,45.3,2122518.0
1407,29.8,1118084.0
1408,0.8,47866.0
1409,25.8,906594.0
1410,12.1,341057.0
1411,7.2,202240.0
1412,21.5,701022.0
1413,30.7,1191570.0
1414,12.0,311151.0
1415,20.8,661895.0
1416,33.2,1310094.0
1417,4.3,108785.0
1418,48.7,2348681.0
1419,3.4,104008.0
1420,26.3,930634.0
1421,25.4,897234.0
1422,49.4,2386565.0
1423,27.7,1001046.0
1424,19.5,605132.0
1425,23.5,767887.0
1426,31.8,1154650.0
1427,49.1,2343834.0
1428,12.7,344841.0
1429,0.8,41871.0
1430,39.4,1699670.0
1431,17.2,504589.0
1432,36.6,1472500.0
1433,31.4,1173990.0
1434,38.6,1608164.0
1435,36.8,1507865.0
1436,16.6,511102.0
1437,2.2,69887.0
1438,27.3,990393.0
1439,40.7,1799423.0
1440,8.8,230630.0
1441,39.0,1637778.0
1442,23.2,786585.0
1443,34.8,1370049.0
1444,31.6,1166808.0
1445,40.6,1759552.0
1446,3.2,97403.0
1447,38.8,1589214.0
1448,22.9,740158.0
1449,14.7,428182.0
1450,2.2,74913.0
1451,10.0,277423.0
1452,2.1,73808.0
1453,46.7,2179702.0
1454,25.8,903151.0
1455,49.5,2410256.0
1456,27.2,983485.0
1457,12.7,351711.0
1458,37.7,1545787.0
1459,9.6,244448.0
1460,17.8,539278.0
1461,39.0,1661823.0
1462,43.3,1950708.0
1463,16.6,473568.0
1464,6.2,175005.0
1465,18.4,593664.0
1466,44.5,1995284.0
1467,37.2,1518615.0
1468,44.7,2033151.0
1469,19.3,593246.0
1470,48.7,2320068.0
1471,24.8,842430.0
1472,24.9,875614.0
1473,46.2,2134917.0
1474,26.0,917477.0
1475,40.1,1702433.0
1476,36.4,1496750.0
1477,3.9,113392.0
1478,30.1,1135535.0
1479,41.1,1765837.0
1480,27.3,985776.0
1481,16.1,475527.0
1482,4.0,114088.0
1483,33.0,1234028.0
1484,15.3,455920.0
1485,30.1,1130387.0
1486,21.3,689333.0
1487,34.5,1341441.0
1488,17.6,527626.0
1489,2.1,74305.0
1490,43.5,1993291.0
1491,17.6,524703.0
1492,49.9,2430120.0
1493,13.7,379515.0
1494,49.0,2378178.0
1495,47.4,2208353.0
1496,3.8,106357.0
1497,31.9,1159757.0
1498,18.2,564986.0
1499,40.1,1744025.0
1500,34.0,1329868.0
1501,47.6,2255535.0
1502,7.1,189233.0
1503,30.4,1138764.0
1504,39.1,1631665.0
1505,1.7,59845.0
1506,3.4,90462.0
1507,38.9,1610939.0
1508,18.3,566462.0
1509,19.1,603667.0
1510,28.4,1014146.0
1511,30.3,1145722.0
1512,34.0,1338817.0
1513,47.4,2293346.0
1514,18.6,557508.0
1515,38.2,1612965.0
1516,28.7,1006935.0
1517,26.5,921608.0
1518,19.9,635733.0
1519,32.5,1244183.0
1520,12.5,365925.0
1521,5.7,148778.0
1522,36.8,1513579.0
1523,25.0,849011.0
1524,19.3,591016.0
1525,28.1,985784.0
1526,13.1,375252.0
1527,13.0,351470.0
1528,22.3,756089.0
1529,49.8,2376291.0
1530,14.3,424313.0
1531,45.8,2132624.0
1532,24.6,840567.0
1533,6.1,153437.0
1534,42.6,1853560.0
1535,22.6,749498.0
1536,44.9,2084753.0
1537,22.3,731461.0
1538,4.4,114390.0
1539,34.1,1326877.0
1540,42.3,1853957.0
1541,16.0,480205.0
1542,17.4,515031.0
1543,3.2,92622.0
1544,27.1,950717.0
1545,44.6,1986912.0
1546,42.6,1860046.0
1547,35.6,1456761.0
1548,46.4,2229927.0
1549,31.9,1250085.0
1550,39.7,1711873.0
1551,25.4,859477.0
1552,6.1,146667.0
1553,10.0,264470.0
1554,6.9,187091.0
1555,39.5,1622132.0
1556,1.3,55099.0
1557,27.7,992321.0
1558,18.4,570009.0
1559,40.2,1726178.0
1560,27.6,977131.0
1561,30.6,1134967.0
1562,4.3,119367.0
1563,15.5,452350.0
1564,50.0,2415436.0
1565,35.9,1428780.0
1566,26.3,926648.0
1567,38.5,1625501.0
1568,41.2,1830280.0
1569,3.7,106899.0
1570,48.6,2365785.0
1571,32.1,1189968.0
1572,22.5,747063.0
1573,34.0,1337335.0
1574,17.2,499840.0
1575,43.9,1948651.0
1576,39.0,1634505.0
1577,32.0,1253549.0
1578,9.1,239824.0
1579,48.3,2318084.0
1580,21.6,693365.0
1581,45.5,2086525.0
1582,2.8,84223.0
1583,6.2,161698.0
1584,7.7,193847.0
1585,8.2,203874.0
1586,16.1,489202.0
1587,35.5,1408439.0
1588,17.3,531707.0
1589,47.0,2178886.0
1590,44.7,1977357.0
1591,42.3,1852670.0
1592,12.5,356668.0
1593,31.8,1206846.0
1594,27.5,983642.0
1595,6.3,155303.0
1596,15.1,457799.0
1597,26.7,932771.0
1598,25.1,857575.0
1599,8.4,222557.0
1600,47.1,2232622.0
1601,7.7,200262.0
1602,32.9,1261737.0
1603,36.0,1405224.0
1604,30.3,1122743.0
1605,42.1,1818372.0
1606,28.2,1007301.0
1607,41.3,1778828.0
1608,1.4,55923.0
1609,2.3,80213.0
1610,32.1,1230768.0
1611,28.8,1031581.0
1612,32.6,1248717.0
1613,38.3,1600442.0
1614,20.8,661622.0
1615,31.9,1232100.0
1616,24.9,876306.0
1617,31.4,1223106.0
1618,14.5,429140.0
1619,47.8,2280920.0
1620,24.1,803407.0
1621,40.2,1690682.0
1622,34.2,1303474.0
1623,14.9,435569.0
1624,3.6,103411.0
1625,3.0,86931.0
1626,22.0,730280.0
1627,24.2,831396.0
1628,10.2,283720.0
1629,30.3,1125879.0
1630,15.6,460544.0
1631,35.9,1431441.0
1632,36.7,1496246.0
1633,43.0,1926201.0
1634,48.8,2311778.0
1635,6.5,179939.0
1636,18.5,570941.0
1637,28.1,991384.0
1638,16.0,462280.0
1639,23.3,768408.0
1640,13.4,394717.0
1641,12.4,358635.0
1642,4.8,130268.0
1643,14.5,427189.0
1644,19.2,568992.0
1645,30.8,1160124.0
1646,12.4,352099.0
1647,43.3,1951583.0
1648,8.0,209778.0
1649,16.4,484030.0
1650,28.9,1061916.0
1651,15.6,476715.0
1652,38.2,1615481.0
1653,24.9,880142.0
1654,25.7,873988.0
1655,24.9,847899.0
1656,15.4,446738.0
1657,1.2,53943.0
1658,47.3,2257902.0
1659,25.3,891420.0
1660,48.3,2344866.0
1661,10.8,289906.0
1662,17.6,549060.0
1663,2.5,80242.0
1664,24.7,839034.0
1665,44.1,2016760.0
1666,32.7,1244638.0
1667,23.5,794917.0
1668,26.8,918052.0
1669,42.4,1870251.0
1670,21.5,703790.0
1671,44.1,2012521.0
1672,36.4,1509704.0
1673,38.2,1581739.0
1674,18.3,584493.0
1675,20.0,647511.0
1676,28.5,1003015.0
1677,9.7,249246.0
1678,27.7,973072.0
1679,3.7,107181.0
1680,25.2,840673.0
1681,38.2,1608035.0
1682,14.0,416118.0
1683,49.5,2386401.0
1684,34.0,1340593.0
1685,5.9,162012.0
1686,48.8,2329373.0
1687,19.7,621179.0
1688,39.7,1661554.0
1689,17.0,524070.0
1690,46.9,2170573.0
1691,37.7,1584439.0
1692,10.0,261705.0
1693,25.5,896141.0
1694,25.0,839819.0
1695,2.3,78804.0
1696,6.9,179481.0
1697,16.7,483328.0
1698,23.7,766588.0
1699,22.8,753691.0
1700,30.3,1129236.0
1701,25.8,878570.0
1702,16.4,472409.0
1703,30.7,1122500.0
1704,8.1,210466.0
1705,49.5,2379332.0
1706,37.0,1518647.0
1707,15.0,431092.0
1708,16.8,495670.0
1709,41.4,1791434.0
1710,26.6,918610.0
1711,35.4,1392468.0
1712,15.0,443222.0
1713,40.8,1768484.0
1714,18.4,553972.0
1715,33.7,1345460.0
1716,49.0,2378697.0
1717,29.2,1082911.0
1718,39.8,1673458.0
1719,36.3,1450208.0
1720,34.4,1329904.0
1721,1.3,54598.0
1722,23.7,797929.0
1723,48.4,2326985.0
1724,39.1,1685675.0
1725,38.8,1665852.0
1726,28.9,1035871.0
1727,36.1,1462819.0
1728,29.2,1058888.0
1729,8.5,228451.0
1730,31.5,1167648.0
1731,31.0,1184564.0
1732,42.1,1846717.0
1733,7.4,190959.0
1734,34.0,1347385.0
1735,1.6,63449.0
1736,47.4,2212273.0
1737,5.5,150141.0
1738,0.9,45676.0
1739,15.7,479718.0
1740,7.6,199992.0
1741,34.5,1374400.0
1742,20.5,657046.0
1743,38.7,1617222.0
1744,46.0,2113754.0
1745,43.6,1972761.0
1746,36.8,1507281.0
1747,3.1,99453.0
1748,6.9,179485.0
1749,10.4,282113.0
1750,16.3,496615.0
1751,33.1,1312823.0
1752,26.3,923833.0
1753,15.7,464184.0
1754,8.7,237861.0
1755,45.6,2121719.0
1756,17.1,521389.0
1757,17.7,545571.0
1758,38.6,1594475.0
1759,36.0,1450726.0
1760,32.2,1198505.0
1761,34.7,1380337.0
1762,30.5,1156897.0
1763,9.6,259874.0
1764,12.3,346142.0
1765,27.9,988033.0
1766,11.2,304794.0
1767,48.6,2382045.0
1768,14.9,435457.0
1769,14.5,423906.0
1770,10.4,279204.0
1771,35.2,1407065.0
1772,15.9,475145.0
1773,17.4,550636.0
1774,46.7,2160578.0
1775,39.8,1693158.0
1776,13.7,383644.0
1777,6.1,166117.0
1778,33.8,1308401.0
1779,19.0,595832.0
1780,49.0,2322322.0
1781,40.9,1774464.0
1782,47.7,2232465.0
1783,40.2,1705207.0
1784,14.5,414690.0
1785,14.4,419837.0
1786,35.7,1433295.0
1787,17.3,525284.0
1788,22.1,702111.0
1789,12.8,354135.0
1790,24.0,842834.0
1791,10.1,267082.0
1792,26.9,938014.0
1793,46.7,2219452.0
1794,34.8,1397710.0
1795,6.9,182626.0
1796,30.8,1143835.0
1797,29.3,1057746.0
1798,12.1,325778.0
1799,33.5,1282469.0
1800,26.6,919768.0
1801,31.9,1189093.0
1802,2.6,80938.0
1803,20.7,662900.0
1804,35.9,1471182.0
1805,5.0,140934.0
1806,38.5,1630176.0
1807,0.3,33076.0
1808,27.5,991000.0
1809,46.5,2166524.0
1810,20.3,624343.0
1811,46.8,2192465.0
1812,43.9,1949494.0
1813,23.9,819704.0
1814,10.0,261596.0
1815,48.2,2344503.0
1816,16.1,482766.0
1817,32.3,1195642.0
1818,45.4,2073246.0
1819,4.5,134569.0
1820,28.7,1034531.0
1821,26.8,969332.0
1822,36.2,1489198.0
1823,46.8,2220924.0
1824,45.7,2067607.0
1825,8.8,237635.0
1826,44.1,1994150.0
1827,8.8,236040.0
1828,46.0,2142521.0
1829,49.9,2361695.0
1830,19.8,632348.0
1831,24.8,888312.0
1832,46.8,2143112.0
1833,48.1,2280554.0
1834,46.3,2198678.0
1835,43.8,1951699.0
1836,0.5,35295.0
1837,28.4,1009902.0
1838,5.4,156097.0
1839,49.1,2399543.0
1840,14.2,412793.0
1841,49.5,2378671.0
1842,27.2,989915.0
1843,24.7,838866.0
1844,46.9,2257974.0
1845,42.6,1869155.0
1846,23.4,781051.0
1847,9.6,260471.0
1848,5.6,150795.0
1849,8.1,210085.0
1850,22.9,770246.0
1851,12.9,367284.0
1852,9.3,255169.0
1853,36.8,1521869.0
1854,39.5,1643927.0
1855,28.4,985134.0
1856,37.9,1575356.0
1857,8.8,243331.0
1858,42.8,1932267.0
1859,44.9,2033648.0
1860,41.3,1764756.0
1861,25.8,890178.0
1862,4.3,119918.0
1863,33.5,1311097.0
1864,9.2,249662.0
1865,7.0,184150.0
1866,16.2,482132.0
1867,12.4,347794.0
1868,13.0,363709.0
1869,11.8,330449.0
1870,37.7,1561056.0
1871,47.7,2241759.0
1872,15.1,445646.0
1873,36.1,1439926.0
1874,0.6,47270.0
1875,32.7,1265052.0
1876,34.6,1373223.0
1877,3.1,99130.0
1878,5.9,159504.0
1879,15.3,444929.0
1880,20.3,638476.0
1881,25.1,881076.0
1882,44.8,2033920.0
1883,35.2,1391237.0
1884,15.5,466113.0
1885,5.9,156360.0
1886,45.8,2146908.0
1887,14.8,417826.0
1888,30.7,1175185.0
1889,11.0,293696.0
1890,6.7,180495.0
1891,7.7,205147.0
1892,37.4,1561656.0
1893,30.3,1123257.0
1894,20.8,645238.0
1895,27.5,1009888.0
1896,23.5,778829.0
1897,26.9,961954.0
1898,33.2,1294252.0
1899,10.9,314034.0
1900,12.4,360596.0
1901,37.7,1575042.0
1902,43.7,1935215.0
1903,4.1,115391.0
1904,22.3,728989.0
1905,35.2,1411936.0
1906,3.9,105709.0
1907,28.2,1038609.0
1908,3.1,83655.0
1909,27.4,968298.0
1910,25.3,840309.0
1911,28.6,1056180.0
1912,7.5,203193.0
1913,16.4,483601.0
1914,26.0,860370.0
1915,5.8,150092.0
1916,10.3,283639.0
1917,29.2,1081089.0
1918,4.5,115389.0
1919,25.5,873619.0
1920,40.4,1732043.0
1921,22.7,750359.0
1922,25.7,883785.0
1923,22.8,754726.0
1924,2.9,90288.0
1925,23.1,755830.0
1926,40.3,1735939.0
1927,36.2,1469583.0
1928,19.8,606337.0
1929,40.8,1790483.0
1930,37.3,1599014.0
1931,28.9,1060854.0
1932,2.3,74648.0
1933,17.2,504898.0
1934,3.2,94004.0
1935,49.7,2416475.0
1936,46.7,2174344.0
1937,3.5,98541.0
1938,46.7,2175015.0
1939,1.6,59284.0
1940,20.4,617080.0
1941,38.4,1612066.0
1942,38.3,1605591.0
1943,48.9,2389058.0
1944,32.3,1239092.0
1945,21.0,651057.0
1946,49.6,2438976.0
1947,19.1,598247.0
1948,43.5,1969214.0
1949,45.3,2083332.0
1950,18.8,605828.0
1951,34.1,1344958.0
1952,33.1,1312624.0
1953,27.0,941193.0
1954,32.7,1297967.0
1955,17.4,516759.0
1956,8.9,233772.0
1957,26.9,912291.0
1958,26.4,936764.0
1959,36.4,1455943.0
1960,11.1,302774.0
1961,0.2,34351.0
1962,1.1,54814.0
1963,14.9,439019.0
1964,33.7,1351076.0
1965,27.2,990257.0
1966,26.6,914686.0
1967,41.2,1759363.0
1968,12.4,353528.0
1969,17.3,539802.0
1970,13.8,405036.0
1971,46.9,2219970.0
1972,36.3,1484766.0
1973,5.6,153041.0
1974,40.5,1756468.0
1975,21.0,682626.0
1976,38.3,1638244.0
1977,44.2,1967092.0
1978,0.8,44561.0
1979,10.3,284909.0
1980,5.0,127240.0
1981,1.7,54601.0
1982,29.9,1105502.0
1983,35.2,1405737.0
1984,2.4,69832.0
1985,37.0,1535460.0
1986,20.1,643803.0
1987,11.7,318404.0
1988,10.9,296489.0
1989,43.2,1919202.0
1990,2.8,87830.0
1991,25.2,860432.0
1992,14.5,417716.0
1993,40.8,1743240.0
1994,36.6,1436736.0
1995,15.9,478268.0
1996,29.9,1096324.0
1997,33.6,1280728.0
1998,16.0,471056.0
1999,15.1,443452.0
2000,7.2,190362.0
2001,33.0,1283642.0
2002,11.1,301069.0
2003,15.0,425224.0
2004,3.0,88811.0
2005,47.4,2195846.0
2006,44.0,1984930.0
2007,45.6,2094431.0
2008,31.3,1173475.0
2009,21.4,689717.0
2010,24.8,828839.0
2011,48.6,2339265.0
2012,47.1,2191093.0
2013,33.6,1290580.0
2014,39.3,1669465.0
2015,15.9,478148.0
2016,20.8,659521.0
2017,7.5,196834.0
2018,18.8,584546.0
2019,37.7,1533296.0
2020,23.7,801238.0
2021,42.5,1864052.0
2022,15.0,411196.0
2023,35.4,1420523.0
2024,40.3,1729110.0
2025,45.7,2083326.0
2026,28.1,1016752.0
2027,48.4,2293864.0
2028,27.9,1007587.0
2029,6.7,175727.0
2030,12.1,350665.0
2031,10.2,281154.0
2032,32.3,1245132.0
2033,46.1,2148011.0
2034,42.4,1849168.0
2035,4.6,119549.0
2036,36.2,1455338.0
2037,9.5,239153.0
2038,13.4,378308.0
2039,33.7,1296426.0
2040,30.1,1116040.0
2041,43.7,1953616.0
2042,9.4,262375.0
2043,38.1,1559998.0
2044,36.2,1454561.0
2045,27.9,998489.0
2046,24.0,795822.0
2047,43.5,1950417.0
2048,16.6,500159.0
2049,47.9,2310256.0
2050,0.8,46988.0
2051,46.9,2196704.0
2052,48.1,2280774.0
2053,5.9,156746.0
2054,50.0,2441234.0
2055,23.9,830038.0
2056,12.1,345458.0
2057,30.2,1096806.0
2058,10.2,278437.0
2059,45.8,2151797.0
2060,27.6,990682.0
2061,38.8,1609110.0
2062,19.0,581819.0
2063,26.7,952788.0
2064,18.0,535949.0
2065,13.1,376878.0
2066,25.6,886208.0
2067,24.9,845945.0
2068,4.9,137749.0
2069,49.1,2383430.0
2070,23.5,795333.0
2071,42.0,1886815.0
2072,45.7,2091491.0
2073,18.5,597367.0
2074,20.7,668957.0
2075,28.1,992670.0
2076,11.1,302622.0
2077,7.3,186643.0
2078,13.0,377698.0
2079,46.7,2181564.0
2080,29.0,1033775.0
2081,20.9,681839.0
2082,7.6,203558.0
2083,16.5,500930.0
2084,19.0,594613.0
2085,41.7,1843835.0
2086,25.0,856543.0
2087,32.7,1277496.0
2088,34.2,1352135.0
2089,12.9,362657.0
2090,41.1,1787605.0
2091,48.3,2247292.0
2092,32.1,1236715.0
2093,24.5,831610.0
2094,8.4,226339.0
2095,39.7,1703447.0
2096,8.5,222396.0
2097,36.0,1458588.0
2098,24.4,815292.0
2099,45.8,2076121.0
2100,27.1,987782.0
2101,32.1,1230402.0
2102,2.9,82034.0
2103,1.7,61914.0
2104,42.3,1877032.0
2105,47.3,2230150.0
2106,33.4,1271906.0
2107,38.2,1591708.0
2108,20.6,657768.0
2109,42.1,1833123.0
2110,11.6,301128.0
2111,35.4,1432283.0
2112,0.5,38601.0
2113,25.3,876706.0
2114,18.7,562677.0
2115,30.9,1144773.0
2116,33.3,1288222.0
2117,30.8,1128296.0
2118,24.2,820259.0
2119,24.4,817270.0
2120,0.3,37045.0
2121,27.6,992751.0
2122,0.6,43101.0
2123,26.5,912784.0
2124,13.7,404666.0
2125,48.9,2351795.0
2126,0.9,43783.0
2127,40.7,1768724.0
2128,33.7,1365068.0
2129,40.3,1761513.0
2130,45.5,2053298.0
2131,5.4,145775.0
2132,4.8,133804.0
2133,7.4,191576.0
2134,9.6,255294.0
2135,26.3,913085.0
2136,40.8,1784785.0
2137,13.4,391331.0
2138,19.8,617975.0
2139,18.7,565123.0
2140,20.3,617914.0
2141,28.3,1043935.0
2142,49.5,2376337.0
2143,11.3,300743.0
2144,34.2,1368417.0
2145,42.4,1914979.0
2146,32.7,1266233.0
2147,42.9,1918793.0
2148,38.0,1569607.0
2149,4.7,139438.0
2150,19.0,584578.0
2151,27.6,1017002.0
2152,2.8,75828.0
2153,0.5,38007.0
2154,8.6,226958.0
2155,25.0,876087.0
2156,21.7,700985.0
2157,39.2,1638669.0
2158,28.3,1006992.0
2159,42.9,1869743.0
2160,4.8,142523.0
2161,26.4,923786.0
2162,2.1,75001.0
2163,10.6,278754.0
2164,43.4,1953603.0
2165,44.4,1981797.0
2166,23.8,800612.0
2167,2.3,81316.0
2168,3.7,104304.0
2169,46.3,2147576.0
2170,45.0,2018410.0
2171,28.2,1000923.0
2172,1.6,58418.0
2173,46.4,2143675.0
2174,15.7,454524.0
2175,48.1,2300898.0
2176,29.4,1080233.0
2177,37.6,1557568.0
2178,35.6,1422224.0
2179,19.9,623707.0
2180,3.8,118312.0
2181,8.1,209100.0
2182,12.0,331147.0
2183,41.7,1819715.0
2184,19.5,613068.0
2185,44.8,2088573.0
2186,16.6,493635.0
2187,37.8,1597899.0
2188,7.0,184196.0
2189,49.4,2363784.0
2190,36.2,1512930.0
2191,25.0,825958.0
2192,48.7,2338537.0
2193,2.7,85767.0
2194,21.9,729909.0
2195,41.9,1844939.0
2196,17.0,513778.0
2197,38.5,1629079.0
2198,47.7,2286456.0
2199,19.8,630356.0
2200,38.7,1597012.0
2201,1.5,64743.0
2202,13.7,384726.0
2203,49.6,2382107.0
2204,24.5,827722.0
2205,17.8,532384.0
2206,47.1,2169360.0
2207,21.6,691516.0
2208,34.0,1319105.0
2209,33.0,1237085.0
2210,4.3,120509.0
2211,30.9,1157354.0
2212,39.9,1680245.0
2213,35.7,1405489.0
2214,4.1,114635.0
2215,7.7,204749.0
2216,35.6,1394787.0
2217,31.7,1208100.0
2218,37.0,1486460.0
2219,15.8,475136.0
2220,5.3,150298.0
2221,0.3,38198.0
2222,15.4,442191.0
2223,18.0,558680.0
2224,13.5,396900.0
2225,6.6,181058.0
2226,9.4,246846.0
2227,22.4,727053.0
2228,27.7,1017759.0
2229,20.4,644157.0
2230,1.3,54019.0
2231,17.7,531445.0
2232,4.7,127406.0
2233,29.9,1121605.0
2234,16.2,459525.0
2235,19.3,575713.0
2236,14.6,441911.0
2237,19.4,614464.0
2238,4.2,117700.0
2239,45.1,2078516.0
2240,45.3,2122299.0
2241,48.9,2321044.0
2242,28.6,1001390.0
2243,8.5,232609.0
2244,19.0,585339.0
2245,6.9,195128.0
2246,15.1,430441.0
2247,24.7,842952.0
2248,3.2,92660.0
2249,21.7,727577.0
2250,21.1,701372.0
2251,24.2,821453.0
2252,3.8,117277.0
2253,12.6,343184.0
2254,12.3,339745.0
2255,31.3,1161832.0
2256,29.7,1067294.0
2257,9.8,261305.0
2258,5.3,149492.0
2259,15.2,469327.0
2260,47.4,2221906.0
2261,16.6,479525.0
2262,31.0,1175729.0
2263,40.2,1699551.0
2264,16.5,491617.0
2265,16.7,516496.0
2266,40.8,1743556.0
2267,43.0,1821890.0
2268,48.7,2351000.0
2269,6.8,181590.0
2270,16.0,474083.0
2271,47.4,2219588.0
2272,10.0,280943.0
2273,15.7,477854.0
2274,48.2,2264496.0
2275,48.4,2331862.0
2276,14.6,424950.0
2277,34.7,1341350.0
2278,24.6,851624.0
2279,28.8,1029549.0
2280,12.1,326213.0
2281,18.8,573710.0
2282,40.8,1746889.0
2283,19.6,600334.0
2284,5.7,153222.0
2285,28.2,1009517.0
2286,29.6,1121705.0
2287,27.3,954193.0
2288,34.1,1346811.0
2289,27.5,987022.0
2290,47.7,2285119.0
2291,23.1,767380.0
2292,35.4,1398622.0
2293,21.9,748225.0
2294,14.6,422811.0
2295,34.6,1377946.0
2296,40.9,1758900.0
2297,39.8,1663196.0
2298,20.5,647222.0
2299,25.0,849251.0
2300,31.7,1185806.0
2301,12.1,319998.0
2302,32.9,1294800.0
2303,35.8,1442135.0
2304,39.5,1689580.0
2305,3.7,107312.0
2306,49.5,2400425.0
2307,24.0,826114.0
2308,20.0,661431.0
2309,25.3,857986.0
2310,46.0,2113909.0
2311,34.6,1344242.0
2312,27.2,952610.0
2313,39.5,1643455.0
2314,18.0,552858.0
2315,44.8,2006841.0
2316,26.8,946098.0
2317,31.9,1203992.0
2318,4.2,108075.0
2319,38.4,1647849.0
2320,32.9,1274997.0
2321,17.8,540450.0
2322,32.3,1250249.0
2323,2.2,70195.0
2324,49.2,2341601.0
2325,33.9,1278778.0
